CustomerID,Date,Time,StoreLocation,ProductID,ProductName,ProductCategory,Quantity,UnitPrice,PaymentMethod,CustomerAge,CustomerGender,CustomerFeedback,DiscountApplied,MembershipStatus,Country
1278,1-Feb-23,4:27:29,Katutura,9550,Jacket,Clothing,3,792.11,Mobile Payment,66,Female,Good quality,Yes,Non-member,Namibia
1875,4-Feb-23,0:46:00,Swakopmund,1624,Monitor,Electronics,2,7606.83,Credit Card,75,Female,Will not visit again,Yes,Member,Namibia
501,11-Mar-23,2:37:13,Katutura,6098,Milk,Grocery,2,27,Debit Card,61,Other,Excellent service,No,Member,Namibia
482,8-May-23,4:50:39,Windhoek Central,6898,Laptop,Electronics,2,9306.28,Credit Card,38,Male,Poor service,Yes,Member,Namibia
2705,29-Jan-23,14:09:21,Swakopmund,6091,Monitor,Electronics,1,7554.31,Debit Card,19,Female,Excellent service,No,Non-member,Namibia
2300,24-Apr-23,11:17:08,Khomasdal,3869,Shoes,Clothing,4,412.53,Mobile Payment,48,Other,Poor service,No,Non-member,Namibia
2706,23-May-23,3:52:22,Khomasdal,1467,Laptop,Electronics,1,12333.15,Credit Card,18,Female,Highly recommend,Yes,Non-member,Namibia
1997,26-Apr-23,6:27:37,Walvis Bay,4366,Jacket,Clothing,2,688.08,Mobile Payment,50,Male,Good quality,No,Non-member,Namibia
1975,27-Apr-23,5:31:26,Windhoek Central,4833,Jacket,Clothing,5,340.35,Credit Card,34,Female,Will not visit again,Yes,Non-member,Namibia
191,9-Feb-23,9:58:54,Khomasdal,5527,Hat,Clothing,4,139.23,Debit Card,23,Other,Highly recommend,No,Member,Namibia
856,1-Feb-23,14:32:03,Walvis Bay,9241,Smartphone,Electronics,1,21589.99,Cash,67,Male,Poor service,Yes,Member,Namibia
2386,19-Feb-23,20:59:32,Katutura,1008,Milk,Grocery,2,27,Mobile Payment,23,Other,Will not visit again,Yes,Member,Namibia
1126,19-Jan-23,13:35:10,Swakopmund,7297,Smartphone,Electronics,2,23691.34,Credit Card,73,Female,Poor service,No,Non-member,Namibia
751,1-May-23,17:49:17,Katutura,1231,Shoes,Clothing,2,316.48,Mobile Payment,34,Other,Average experience,No,Member,Namibia
1501,4-Feb-23,8:19:57,Khomasdal,1582,Headphones,Electronics,2,840.95,Credit Card,50,Male,Average experience,Yes,Non-member,Namibia
1578,29-Mar-23,16:25:58,Katutura,3586,Hat,Clothing,1,156.88,Mobile Payment,19,Other,Will not visit again,No,Member,Namibia
960,7-May-23,14:00:18,Katutura,7005,Jacket,Clothing,4,423.23,Debit Card,59,Other,Excellent service,Yes,Non-member,Namibia
932,8-Apr-23,17:24:05,Katutura,4825,Milk,Grocery,1,27,Cash,49,Male,Excellent service,Yes,Member,Namibia
495,17-Mar-23,18:21:54,Windhoek Central,3931,Shoes,Clothing,4,605.45,Credit Card,32,Female,Poor service,Yes,Member,Namibia
2283,20-Feb-23,3:20:43,Walvis Bay,8687,Headphones,Electronics,1,982.77,Debit Card,44,Female,Will not visit again,No,Member,Namibia
1982,17-Jun-23,10:02:07,Katutura,6978,Keyboard,Electronics,1,275.84,Cash,29,Male,Average experience,Yes,Non-member,Namibia
571,25-Jan-23,11:25:57,Katutura,8363,Hat,Clothing,4,119.22,Cash,40,Male,Good quality,Yes,Member,Namibia
2468,7-Mar-23,19:53:10,Walvis Bay,4246,Shirt,Clothing,4,370.21,Cash,61,Female,Average experience,No,Member,Namibia
2716,11-Mar-23,16:02:13,Katutura,3094,Eggs,Grocery,3,47.22,Credit Card,27,Other,Good quality,No,Non-member,Namibia
83,6-Feb-23,16:23:42,Khomasdal,8084,Smartphone,Electronics,2,20234.82,Cash,26,Male,Excellent service,Yes,Non-member,Namibia
1120,13-Jun-23,22:19:51,Katutura,5594,Bread,Grocery,2,22.87,Mobile Payment,22,Other,Poor service,No,Member,Namibia
5,23-Jun-23,13:30:25,Walvis Bay,1513,Headphones,Electronics,1,925.12,Credit Card,63,Male,Poor service,Yes,Non-member,Namibia
2380,3-Jun-23,19:17:44,Khomasdal,4307,Headphones,Electronics,1,980.99,Debit Card,18,Female,Poor service,Yes,Member,Namibia
2053,27-Feb-23,14:29:18,Katutura,4615,Cheese,Grocery,1,45.14,Cash,43,Other,Highly recommend,Yes,Non-member,Namibia
1050,3-Apr-23,5:54:02,Walvis Bay,4912,Cheese,Grocery,3,75.71,Credit Card,35,Female,Poor service,No,Non-member,Namibia
2163,3-Jan-23,1:11:07,Katutura,5954,Smartphone,Electronics,2,19528.64,Debit Card,67,Female,Average experience,No,Member,Namibia
514,2-Jan-23,1:37:10,Khomasdal,9452,Milk,Grocery,2,27,Mobile Payment,65,Other,Excellent service,Yes,Non-member,Namibia
1737,28-Apr-23,5:03:21,Katutura,2218,Monitor,Electronics,2,"10,688.06",Cash,20,Other,Average experience,Yes,Non-member,Namibia
21,16-Feb-23,7:39:22,Swakopmund,6073,Eggs,Grocery,1,31.22,Cash,30,Female,Average experience,No,Member,Namibia
1873,18-Feb-23,13:16:04,Walvis Bay,2450,Smartphone,Electronics,2,12131.13,Mobile Payment,27,Other,Average experience,Yes,Non-member,Namibia
2294,6-Apr-23,18:17:48,Katutura,7860,Milk,Grocery,1,27,Cash,42,Male,Poor service,Yes,Member,Namibia
54,22-Jan-23,14:15:57,Khomasdal,7336,Cheese,Grocery,2,61.88,Debit Card,68,Male,Good quality,Yes,Member,Namibia
1940,18-Apr-23,8:45:10,Katutura,6862,Shirt,Clothing,1,315.94,Mobile Payment,71,Female,Highly recommend,Yes,Non-member,Namibia
2969,7-Jan-23,4:48:01,Windhoek Central,9718,Shoes,Clothing,2,250.29,Mobile Payment,60,Male,Highly recommend,No,Non-member,Namibia
2774,12-Apr-23,5:41:34,Khomasdal,4247,Jacket,Clothing,2,736.38,Mobile Payment,19,Male,Poor service,Yes,Non-member,Namibia
51,3-May-23,14:43:43,Khomasdal,9394,Pants,Clothing,2,374.34,Debit Card,37,Female,Average experience,Yes,Member,Namibia
2642,12-Jun-23,18:47:21,Swakopmund,1152,Bread,Grocery,1,23.76,Credit Card,36,Female,Poor service,Yes,Non-member,Namibia
2483,19-Apr-23,19:12:29,Khomasdal,8892,Shoes,Clothing,4,627.02,Cash,70,Other,Highly recommend,Yes,Member,Namibia
600,12-Jun-23,20:45:00,Walvis Bay,7584,Bread,Grocery,3,14.06,Cash,47,Other,Will not visit again,No,Member,Namibia
1138,3-Feb-23,18:53:14,Windhoek Central,3409,Milk,Grocery,2,27,Credit Card,18,Other,Good quality,Yes,Member,Namibia
809,15-May-23,3:41:33,Katutura,8886,Milk,Grocery,3,27,Debit Card,35,Other,Will not visit again,Yes,Non-member,Namibia
682,8-Apr-23,22:19:46,Khomasdal,3600,Jacket,Clothing,2,509.05,Credit Card,29,Male,Highly recommend,Yes,Member,Namibia
1964,22-Feb-23,17:17:19,Walvis Bay,9737,Cheese,Grocery,3,56.86,Credit Card,18,Male,Excellent service,Yes,Member,Namibia
2511,17-Jan-23,18:29:43,Walvis Bay,1218,Shirt,Clothing,2,535.76,Debit Card,35,Male,Highly recommend,Yes,Non-member,Namibia
2302,10-Jun-23,7:12:25,Windhoek Central,2575,Shirt,Clothing,4,304.23,Cash,23,Female,Highly recommend,No,Member,Namibia
2988,13-Jan-23,9:39:11,Swakopmund,5723,Milk,Grocery,3,27,Mobile Payment,42,Male,Excellent service,No,Non-member,Namibia
1487,15-May-23,9:24:36,Swakopmund,9247,Keyboard,Electronics,2,416.97,Credit Card,65,Male,Excellent service,Yes,Member,Namibia
947,8-Apr-23,10:36:11,Katutura,5949,Hat,Clothing,1,214.32,Cash,66,Female,Poor service,No,Member,Namibia
96,23-Feb-23,19:48:36,Swakopmund,4109,Cheese,Grocery,3,40.78,Debit Card,69,Female,Average experience,Yes,Member,Namibia
1547,11-Apr-23,1:45:56,Katutura,8048,Cheese,Grocery,3,70.6,Credit Card,72,Male,Poor service,No,Member,Namibia
1595,16-Mar-23,21:28:57,Walvis Bay,7176,Laptop,Electronics,1,18456.61,Debit Card,47,Female,Good quality,No,Member,Namibia
792,14-Feb-23,6:57:06,Swakopmund,9812,Pants,Clothing,5,135.05,Cash,35,Other,Highly recommend,Yes,Non-member,Namibia
349,11-Jan-23,16:21:06,Walvis Bay,8037,Keyboard,Electronics,2,388.21,Credit Card,60,Female,Good quality,Yes,Non-member,Namibia
555,16-May-23,8:50:06,Swakopmund,8107,Laptop,Electronics,2,18655.16,Debit Card,22,Other,Highly recommend,No,Member,Namibia
1269,23-Jun-23,11:15:46,Windhoek Central,8907,Hat,Clothing,5,183.3,Debit Card,72,Male,Poor service,Yes,Member,Namibia
442,16-Jan-23,14:34:25,Swakopmund,3971,Monitor,Electronics,1,7806.44,Credit Card,27,Female,Poor service,No,Member,Namibia
375,11-Jun-23,2:33:20,Walvis Bay,7351,Bread,Grocery,2,17.34,Debit Card,69,Female,Highly recommend,Yes,Non-member,Namibia
773,12-Feb-23,15:34:42,Khomasdal,9911,Jacket,Clothing,1,363.73,Mobile Payment,58,Female,Excellent service,No,Non-member,Namibia
1119,26-Apr-23,7:05:11,Windhoek Central,1876,Butter,Grocery,2,56.79,Credit Card,67,Male,Will not visit again,Yes,Non-member,Namibia
2411,13-Feb-23,8:28:56,Walvis Bay,8874,Jacket,Clothing,4,208.55,Cash,30,Male,Will not visit again,Yes,Non-member,Namibia
1038,17-Jun-23,4:10:50,Katutura,4466,Cheese,Grocery,3,52.01,Credit Card,68,Male,Highly recommend,Yes,Member,Namibia
1386,30-Jun-23,3:09:48,Khomasdal,5753,Monitor,Electronics,1,6717.76,Mobile Payment,33,Female,Poor service,Yes,Member,Namibia
1398,26-Feb-23,13:59:01,Katutura,9525,Monitor,Electronics,1,10425.11,Cash,68,Female,Highly recommend,No,Non-member,Namibia
2513,7-Apr-23,15:46:19,Swakopmund,2279,Keyboard,Electronics,2,304.5,Mobile Payment,47,Male,Excellent service,No,Member,Namibia
2551,11-May-23,14:24:58,Walvis Bay,3556,Pants,Clothing,2,301.42,Credit Card,23,Female,Poor service,Yes,Non-member,Namibia
510,19-Jun-23,21:05:26,Khomasdal,7389,Butter,Grocery,1,39.1,Debit Card,39,Female,Poor service,Yes,Non-member,Namibia
2478,27-Jan-23,11:46:23,Walvis Bay,7369,Eggs,Grocery,1,54.08,Mobile Payment,30,Female,Poor service,Yes,Member,Namibia
1425,12-Mar-23,12:40:46,Khomasdal,5918,Laptop,Electronics,1,14770.44,Debit Card,55,Male,Poor service,Yes,Non-member,Namibia
1133,8-Feb-23,11:00:01,Khomasdal,9267,Headphones,Electronics,2,745.1,Credit Card,58,Other,Average experience,Yes,Non-member,Namibia
2265,20-Mar-23,5:54:30,Katutura,4617,Headphones,Electronics,2,747.42,Cash,25,Female,Average experience,Yes,Member,Namibia
2775,27-Jun-23,4:15:54,Windhoek Central,2533,Butter,Grocery,1,27.77,Credit Card,39,Female,Highly recommend,Yes,Member,Namibia
1388,28-Mar-23,19:19:37,Windhoek Central,2406,Hat,Clothing,2,179.33,Cash,28,Male,Good quality,Yes,Member,Namibia
685,29-Mar-23,15:15:43,Swakopmund,7834,Milk,Grocery,2,27,Cash,38,Female,Highly recommend,Yes,Member,Namibia
1439,22-Apr-23,19:09:58,Katutura,8043,Monitor,Electronics,2,"10,548.86",Debit Card,55,Male,Average experience,No,Member,Namibia
544,22-Jun-23,15:11:07,Walvis Bay,1925,Milk,Grocery,1,27,Credit Card,50,Female,Excellent service,Yes,Non-member,Namibia
2097,27-Mar-23,16:36:56,Swakopmund,8668,Monitor,Electronics,2,10828.42,Debit Card,55,Other,Average experience,No,Member,Namibia
2543,2-Jan-23,2:48:50,Katutura,2291,Headphones,Electronics,1,865.33,Mobile Payment,58,Female,Average experience,No,Non-member,Namibia
1761,29-May-23,23:25:34,Khomasdal,4289,Monitor,Electronics,1,10122.82,Credit Card,48,Other,Excellent service,No,Member,Namibia
433,10-Apr-23,7:54:54,Khomasdal,2843,Laptop,Electronics,2,"12,793.06",Debit Card,74,Male,Excellent service,No,Member,Namibia
2637,25-Mar-23,3:46:04,Walvis Bay,6597,Shoes,Clothing,2,602.27,Mobile Payment,31,Female,Highly recommend,No,Member,Namibia
1666,30-Jan-23,8:10:37,Windhoek Central,1103,Pants,Clothing,4,184.89,Debit Card,31,Male,Excellent service,No,Non-member,Namibia
542,8-May-23,7:38:43,Walvis Bay,7850,Headphones,Electronics,2,667.15,Cash,34,Other,Highly recommend,Yes,Non-member,Namibia
2035,13-Jun-23,14:03:46,Khomasdal,1507,Laptop,Electronics,1,13857.68,Debit Card,22,Other,Average experience,Yes,Member,Namibia
2975,15-Jan-23,5:19:21,Windhoek Central,1962,Headphones,Electronics,1,804.05,Debit Card,28,Male,Will not visit again,Yes,Member,Namibia
1178,26-Feb-23,21:11:34,Swakopmund,4295,Jacket,Clothing,5,421.69,Debit Card,37,Male,Highly recommend,Yes,Non-member,Namibia
2850,3-Mar-23,13:53:25,Windhoek Central,2002,Eggs,Grocery,1,39.21,Debit Card,60,Other,Highly recommend,No,Non-member,Namibia
519,16-Apr-23,2:29:44,Khomasdal,1059,Smartphone,Electronics,2,"15,000.73",Credit Card,45,Male,Will not visit again,No,Member,Namibia
2771,31-May-23,14:06:44,Khomasdal,9750,Laptop,Electronics,1,16582.97,Mobile Payment,32,Male,Excellent service,No,Non-member,Namibia
601,22-Jan-23,12:58:11,Katutura,7396,Keyboard,Electronics,1,235.21,Credit Card,68,Other,Poor service,Yes,Non-member,Namibia
2512,21-May-23,11:13:05,Khomasdal,5408,Eggs,Grocery,2,43.77,Cash,28,Male,Good quality,Yes,Non-member,Namibia
80,15-May-23,20:53:00,Khomasdal,5525,Monitor,Electronics,2,6854.03,Debit Card,69,Other,Average experience,Yes,Non-member,Namibia
1978,18-Jun-23,18:04:36,Windhoek Central,1007,Pants,Clothing,5,423.1,Credit Card,52,Other,Will not visit again,No,Non-member,Namibia
2611,25-May-23,23:03:58,Khomasdal,1711,Pants,Clothing,1,678.16,Credit Card,75,Other,Average experience,Yes,Non-member,Namibia
2783,27-Apr-23,5:18:18,Walvis Bay,7428,Headphones,Electronics,2,907.24,Mobile Payment,58,Female,Will not visit again,No,Non-member,Namibia
2621,31-Mar-23,12:40:26,Katutura,8221,Shirt,Clothing,1,358.39,Debit Card,63,Female,Excellent service,Yes,Non-member,Namibia
1916,9-May-23,11:53:49,Swakopmund,7216,Cheese,Grocery,2,64.9,Debit Card,32,Other,Good quality,Yes,Non-member,Namibia
314,4-Mar-23,17:52:53,Katutura,4686,Cheese,Grocery,1,63.9,Credit Card,34,Other,Highly recommend,No,Non-member,Namibia
2068,20-May-23,17:26:14,Khomasdal,5908,Hat,Clothing,3,219.68,Mobile Payment,20,Other,Will not visit again,No,Non-member,Namibia
2202,20-Mar-23,11:36:32,Khomasdal,4328,Headphones,Electronics,2,908.28,Mobile Payment,38,Female,Highly recommend,No,Member,Namibia
819,23-Feb-23,0:28:45,Katutura,4551,Smartphone,Electronics,2,17417.48,Debit Card,59,Male,Excellent service,Yes,Non-member,Namibia
1236,3-Jan-23,13:38:51,Katutura,7110,Cheese,Grocery,3,36.78,Credit Card,70,Female,Will not visit again,No,Non-member,Namibia
2538,28-Jun-23,23:01:32,Windhoek Central,6249,Keyboard,Electronics,2,265.36,Debit Card,58,Other,Will not visit again,Yes,Non-member,Namibia
1504,28-Mar-23,2:12:52,Katutura,9077,Hat,Clothing,3,231.26,Credit Card,44,Other,Excellent service,Yes,Member,Namibia
837,7-May-23,5:31:01,Windhoek Central,6039,Butter,Grocery,3,67.17,Mobile Payment,30,Male,Poor service,Yes,Member,Namibia
2838,1-Jan-23,23:26:23,Swakopmund,7126,Hat,Clothing,3,152.19,Mobile Payment,40,Other,Highly recommend,No,Non-member,Namibia
435,15-Jan-23,15:49:57,Khomasdal,3438,Hat,Clothing,1,202.71,Credit Card,71,Female,Highly recommend,Yes,Non-member,Namibia
2704,18-Jun-23,22:22:43,Khomasdal,7289,Keyboard,Electronics,1,268.97,Mobile Payment,41,Female,Poor service,No,Non-member,Namibia
1909,2-Mar-23,11:21:36,Walvis Bay,7512,Eggs,Grocery,2,32.7,Debit Card,75,Female,Poor service,Yes,Member,Namibia
1171,30-Jan-23,23:00:39,Swakopmund,2210,Laptop,Electronics,2,15707.71,Mobile Payment,37,Other,Average experience,Yes,Non-member,Namibia
1852,14-Jun-23,8:53:42,Windhoek Central,2587,Pants,Clothing,5,399.33,Cash,65,Female,Will not visit again,No,Non-member,Namibia
1006,1-Apr-23,23:55:19,Windhoek Central,1081,Hat,Clothing,2,239.67,Debit Card,45,Female,Will not visit again,Yes,Member,Namibia
935,12-Jan-23,20:27:50,Windhoek Central,8939,Headphones,Electronics,2,880.07,Debit Card,49,Male,Poor service,Yes,Non-member,Namibia
624,2-Apr-23,23:29:15,Windhoek Central,3787,Butter,Grocery,2,48.28,Mobile Payment,31,Female,Highly recommend,No,Member,Namibia
2351,4-Mar-23,10:38:24,Khomasdal,6423,Cheese,Grocery,1,69.16,Cash,32,Other,Will not visit again,Yes,Member,Namibia
1709,16-Feb-23,15:39:15,Walvis Bay,6184,Headphones,Electronics,1,946.65,Credit Card,50,Female,Excellent service,No,Member,Namibia
308,10-Apr-23,1:10:04,Walvis Bay,6948,Shoes,Clothing,3,226.4,Debit Card,63,Female,Poor service,No,Non-member,Namibia
28,31-Mar-23,7:15:44,Swakopmund,3736,Eggs,Grocery,1,54.84,Mobile Payment,22,Female,Good quality,Yes,Non-member,Namibia
2990,22-May-23,23:35:44,Swakopmund,3469,Butter,Grocery,1,65.46,Mobile Payment,35,Female,Good quality,No,Non-member,Namibia
478,4-Apr-23,14:51:17,Katutura,2500,Pants,Clothing,3,186.79,Debit Card,25,Female,Average experience,Yes,Non-member,Namibia
1007,2-May-23,16:31:05,Swakopmund,5271,Monitor,Electronics,1,9812.82,Credit Card,39,Other,Excellent service,No,Non-member,Namibia
2835,19-Apr-23,6:02:24,Walvis Bay,9653,Shoes,Clothing,5,371.37,Debit Card,32,Other,Poor service,Yes,Member,Namibia
1062,2-Mar-23,9:02:47,Swakopmund,8950,Laptop,Electronics,2,16832.39,Mobile Payment,46,Other,Poor service,No,Non-member,Namibia
1739,16-May-23,17:05:12,Katutura,4802,Pants,Clothing,5,267.16,Mobile Payment,39,Other,Excellent service,No,Member,Namibia
2158,2-Jun-23,8:04:43,Khomasdal,8198,Hat,Clothing,2,180.21,Credit Card,43,Female,Excellent service,No,Member,Namibia
1813,25-Jan-23,19:23:51,Windhoek Central,3376,Monitor,Electronics,1,10635.58,Debit Card,51,Male,Will not visit again,No,Member,Namibia
2198,31-May-23,23:41:00,Khomasdal,7673,Smartphone,Electronics,1,20252.46,Credit Card,35,Female,Poor service,Yes,Non-member,Namibia
1894,13-Feb-23,17:02:13,Katutura,1851,Headphones,Electronics,1,990.06,Cash,55,Female,Excellent service,No,Member,Namibia
2160,5-Feb-23,2:35:36,Walvis Bay,4086,Hat,Clothing,5,177.56,Debit Card,54,Other,Average experience,Yes,Member,Namibia
46,20-Mar-23,4:52:08,Windhoek Central,8895,Cheese,Grocery,1,49.84,Debit Card,36,Female,Average experience,No,Non-member,Namibia
2968,10-Mar-23,16:01:01,Swakopmund,3455,Cheese,Grocery,2,74.24,Cash,30,Male,Highly recommend,Yes,Non-member,Namibia
1384,14-Apr-23,12:44:46,Windhoek Central,9128,Keyboard,Electronics,2,334.03,Credit Card,54,Female,Poor service,No,Member,Namibia
1641,22-May-23,14:36:25,Swakopmund,4782,Eggs,Grocery,1,41.06,Debit Card,24,Male,Highly recommend,No,Member,Namibia
1476,12-May-23,18:57:49,Walvis Bay,4550,Laptop,Electronics,1,16537.86,Credit Card,52,Male,Excellent service,Yes,Member,Namibia
119,11-Jun-23,3:03:55,Swakopmund,5946,Bread,Grocery,1,17.76,Credit Card,61,Female,Excellent service,No,Non-member,Namibia
35,9-Jun-23,9:07:12,Katutura,1308,Bread,Grocery,2,24.18,Cash,30,Other,Highly recommend,Yes,Non-member,Namibia
1008,19-Jun-23,1:32:31,Swakopmund,1148,Keyboard,Electronics,2,431.76,Cash,22,Male,Average experience,Yes,Non-member,Namibia
1797,22-Mar-23,20:30:13,Katutura,5254,Pants,Clothing,1,545.49,Mobile Payment,66,Female,Average experience,Yes,Non-member,Namibia
1923,24-Jun-23,2:40:20,Swakopmund,9392,Shoes,Clothing,3,254.95,Credit Card,49,Other,Good quality,No,Non-member,Namibia
2151,14-Jan-23,13:17:30,Swakopmund,9842,Laptop,Electronics,2,18317.7,Cash,56,Other,Poor service,No,Non-member,Namibia
1532,25-Mar-23,9:42:55,Windhoek Central,9853,Cheese,Grocery,3,38.25,Cash,56,Male,Highly recommend,Yes,Member,Namibia
1118,14-Feb-23,4:37:09,Khomasdal,4195,Monitor,Electronics,1,9563.88,Credit Card,48,Female,Poor service,Yes,Non-member,Namibia
1759,29-Mar-23,0:22:22,Swakopmund,4575,Hat,Clothing,5,94.6,Credit Card,39,Male,Poor service,No,Non-member,Namibia
2463,13-Mar-23,2:13:33,Katutura,7341,Pants,Clothing,2,392.56,Mobile Payment,64,Female,Excellent service,Yes,Non-member,Namibia
2678,14-Feb-23,11:32:27,Windhoek Central,8114,Smartphone,Electronics,2,22309.82,Credit Card,60,Male,Good quality,No,Member,Namibia
1692,2-Mar-23,13:58:28,Katutura,3111,Smartphone,Electronics,2,14520.76,Credit Card,18,Other,Highly recommend,Yes,Non-member,Namibia
2476,14-Apr-23,4:57:34,Walvis Bay,3289,Monitor,Electronics,1,"5,120.59",Credit Card,66,Other,Excellent service,No,Member,Namibia
2684,24-Jan-23,19:08:07,Windhoek Central,5708,Pants,Clothing,3,622.67,Mobile Payment,51,Female,Poor service,No,Member,Namibia
1925,13-Mar-23,2:56:12,Walvis Bay,1031,Butter,Grocery,3,23.96,Debit Card,53,Male,Average experience,No,Member,Namibia
2267,17-Feb-23,23:14:30,Swakopmund,9298,Hat,Clothing,4,109.08,Credit Card,34,Other,Average experience,Yes,Non-member,Namibia
2825,13-Jan-23,4:05:39,Windhoek Central,6297,Headphones,Electronics,1,825.29,Credit Card,30,Other,Good quality,Yes,Non-member,Namibia
867,3-Jan-23,1:31:26,Walvis Bay,8700,Laptop,Electronics,1,22206.97,Mobile Payment,74,Other,Excellent service,No,Member,Namibia
468,22-Mar-23,13:46:09,Windhoek Central,8061,Monitor,Electronics,2,10781.86,Debit Card,49,Female,Excellent service,Yes,Non-member,Namibia
1720,15-Feb-23,23:22:27,Khomasdal,4045,Milk,Grocery,2,27,Debit Card,31,Male,Excellent service,Yes,Non-member,Namibia
942,29-Apr-23,13:03:36,Swakopmund,5315,Hat,Clothing,3,188.04,Mobile Payment,54,Female,Excellent service,Yes,Non-member,Namibia
748,9-Jun-23,13:44:33,Walvis Bay,4535,Bread,Grocery,3,26.41,Cash,40,Other,Good quality,No,Member,Namibia
833,6-May-23,12:38:12,Swakopmund,5061,Smartphone,Electronics,2,10338.04,Mobile Payment,54,Male,Excellent service,No,Member,Namibia
2791,14-May-23,2:23:32,Swakopmund,5948,Smartphone,Electronics,1,21148.74,Cash,73,Other,Poor service,No,Member,Namibia
1477,26-Jun-23,5:46:42,Windhoek Central,1675,Laptop,Electronics,1,15365.62,Cash,34,Male,Highly recommend,No,Non-member,Namibia
2388,7-May-23,10:00:11,Katutura,6982,Shoes,Clothing,3,638.43,Debit Card,52,Other,Highly recommend,No,Member,Namibia
159,7-Apr-23,3:47:01,Walvis Bay,2373,Keyboard,Electronics,2,203.65,Debit Card,71,Other,Good quality,No,Non-member,Namibia
2401,13-Feb-23,14:20:48,Walvis Bay,2901,Headphones,Electronics,2,848.52,Debit Card,56,Female,Poor service,Yes,Member,Namibia
1801,15-Jun-23,20:14:15,Katutura,5233,Keyboard,Electronics,2,358.62,Mobile Payment,23,Male,Good quality,No,Member,Namibia
635,6-Feb-23,14:44:45,Katutura,2110,Headphones,Electronics,1,737.87,Mobile Payment,37,Female,Will not visit again,No,Member,Namibia
553,24-Mar-23,9:22:44,Katutura,2534,Laptop,Electronics,1,22415.62,Cash,39,Male,Average experience,No,Member,Namibia
246,3-Apr-23,15:11:52,Katutura,2495,Keyboard,Electronics,1,319.59,Credit Card,30,Female,Will not visit again,Yes,Member,Namibia
1424,11-Jan-23,12:43:08,Walvis Bay,5855,Smartphone,Electronics,1,14302.47,Mobile Payment,44,Female,Excellent service,No,Non-member,Namibia
